train_time_s,MAE_T,RMSE_T,R2_T,MAE_P,RMSE_P,R2_P,MAE_rho,RMSE_rho,R2_rho,MAE_a,RMSE_a,R2_a,MAE_avg,RMSE_avg,R2_avg,overfit_ratio,time_1point_us,time_1000points_ms,model_size_kb,method,dataset
3.144076799915638,0.6419546618469277,0.9843147559229012,0.9976417067026093,191.65470704272272,431.5173587287458,0.9996587806555494,0.0031277597175554685,0.005993605570927173,0.9996342223191911,0.42728919042310837,0.6359346768389869,0.9976829492034461,48.18176966367758,108.28590044176967,0.998654414720199,0.7850214008387248,434.38700027763844,3.469439997570589,440.1015625,MLP,2d
3.5891171999974176,0.4967930739060527,0.7793657737841678,0.9985215301090337,26.75500137989805,79.26368739291374,0.9999884870757613,0.0013081976105249582,0.004636283958657523,0.9997811326709879,0.32760840599873303,0.5198525986061077,0.9984516434384134,6.89517776435334,20.141885512315667,0.9991856983235491,2.105032074820523,819.9530001729727,41.289039998082444,1104.2744140625,GPR,2d
0.3892635999363847,1.646724589833488,2.2400983789594586,0.9877858286357316,86.05757296845229,160.88622596176828,0.9999525676293568,0.0023766598583721665,0.005440668349398691,0.9996985985137913,1.1335747877930076,1.5466307746330485,0.9862948486693881,22.21006225148429,41.16959894592755,0.993432960862067,14.047822201840724,1028.4270002739504,13.951920002000406,1844.9072265625,GradientBoosting,2d
0.5962811000645161,2.786504215465675,3.4763482271199075,0.9705844907050148,466.6639558041611,1023.2450709442105,0.9980813470525554,0.005815660802828428,0.014309771776356164,0.9979149988544408,1.8263463364354604,2.2700174966445013,0.9704764246769519,117.82065550421628,257.2514366099378,0.9842643153222407,3.4084474916173697,145821.037000278,170.01870999811217,5391.0439453125,RandomForest,2d
0.034952899906784296,2.7429231238620337,4.026339843100085,0.9605405813361958,11254.325318725998,24696.58419517536,-0.11766302112930571,0.008320147708681214,0.013201131852313827,0.9982255522291807,1.7077394466885765,2.580386439679134,0.9618512737098989,2814.6960753610642,6175.801030647499,0.7007385965364924,0.7748045855373084,405.4719995474443,40.15462000388652,18.6015625,SVR,2d
0.006679399986751378,7.876877911027656,10.042921667575538,0.8308563920139239,222.87469272258804,380.34929397279075,0.9998237369000271,0.0036702089130126033,0.00900535161221509,0.9993839046730764,5.197442195536293,6.661608394134631,0.8220941102129455,58.98817075951625,99.26570734652827,0.9130395359499932,75863.89317418681,40.420000441372395,27.87928000325337,37.1796875,RBF-интерполяция,3d
0.0033286999678239226,20.306823170597667,23.610493167019538,0.06514219827749801,14529.09039862753,19785.874493005565,0.5230128549487071,0.18055781569596624,0.23801322821166299,0.5696232958315266,13.194276844092935,15.304099506484487,0.061038706293235045,3640.6930141144794,4956.25677472682,0.30470426383774163,0.9970439218227164,208.01400009077042,1.1119100032374263,1.1240234375,LinearRegression,3d
6.9457089000497945,0.6678950791729252,1.029205271450763,0.9982236054032615,331.72667885958066,902.5818266092084,0.9990074112591028,0.004725699767261348,0.011552731238620672,0.998986051479176,0.3502748946681117,0.5496042780566047,0.9987890329187787,83.18739363329725,226.04304722248858,0.9987515252650797,1.2456035701593198,454.3449997436255,4.097830003593117,458.8681640625,MLP,3d
13.176301300060004,0.5269522845255152,0.8874267308343724,0.998679311329748,49.3858272812405,132.57969460675153,0.999978583415868,0.0007941816361057927,0.0021844467030178558,0.9999637482086258,0.3394319188008037,0.5736999148809938,0.9986805233800995,12.563251416550731,33.510751424792474,0.9993255415835853,1.7867101562011545,667.9460004670545,65.63294000225142,3519.4814453125,GPR,3d
0.45470709999790415,2.2273390579855374,2.958814789773563,0.9853184806657738,73.38223137648566,156.5114634513511,0.9999701538388457,0.0017707511919972103,0.004449007732982635,0.9998496259533302,1.3795594924432142,1.8683011880840834,0.9860065143000076,19.247725169526603,40.33575710923542,0.9927861936894893,3.7813749303685285,853.357000160031,12.85193000221625,1909.462890625,GradientBoosting,3d
0.5504102999693714,3.067984302875416,3.718928015429551,0.9768062493499347,198.52091201444767,457.10074951636057,0.9997454224856256,0.004186378288119068,0.009945363870460758,0.9992485710544907,1.9975423710712013,2.46256779259107,0.9756886811857134,50.8976562666706,115.82304767206291,0.9878722310189411,1.6618232213977129,146470.60599992983,158.43183000106364,8912.3662109375,RandomForest,3d
0.13332969998009503,8.053187318873421,10.767685500228081,0.8055624392093014,13592.089450920896,30348.5034162803,-0.1222012133573509,0.008683450660837833,0.012320675255386762,0.9988467709142117,4.375506282962744,5.96137132579729,0.8575296546784363,3401.131706993348,7591.311198445394,0.6349344128611496,0.9588834752236438,447.5600004661828,75.5769399984274,58.2666015625,SVR,3d
0.009752599988132715,0.43632945083247265,1.8299083210376486,0.9936981419666316,62.466650171762524,261.6209817596908,0.9998726725417584,0.0006789876248614568,0.0026472719686951194,0.9998918599585743,0.2806911501565332,1.1764949915981464,0.9934381697806053,15.796087440094098,66.1575080860738,0.9967252110618925,1331463.442799457,42.298000189475715,30.858110002009198,47.4765625,RBF-интерполяция,4d
0.0033373000333085656,2.989626409055204,3.9252608257188366,0.9710034057592636,3240.2763277017066,3702.7991118267855,0.974494301052207,0.03635799448522432,0.04162293137167582,0.973266566831887,1.8789796261095348,2.4918805655173304,0.9705626121543903,811.2953229328391,927.3144690373484,0.972331721449437,1.015965321304666,243.22199984453619,1.1143299983814359,1.1865234375,LinearRegression,4d
1.6339287000591867,0.44990612901070726,0.7071797917206556,0.9990588266204103,335.9566740912417,444.1731542023324,0.9996329869219738,0.004415599694787126,0.005568826845130614,0.9995214615504252,0.2533709286254207,0.41468340880940974,0.9991847737719477,84.16609168714315,111.3251465574269,0.9993495122161893,2.436841900232218,422.3780002212152,4.4340800028294325,465.125,MLP,4d
11.646104900049977,0.6082858139531501,0.9159637511584463,0.9984210567342832,6.216389356582747,9.78755299720339,0.999999821792827,0.0015207002106034863,0.0021443083865954914,0.9999290481215557,0.39030746527317495,0.598319957654936,0.9983028829256603,1.8041258340049187,2.8259952536008424,0.9991632023935815,16.233715334353597,696.3859999086708,69.59788000094704,5022.7939453125,GPR,4d
0.5340665999683551,0.38941755291281677,0.6369556804351593,0.9992364659990687,64.17148407030064,166.82245391082776,0.9999482290734106,0.0010416504859523182,0.001422702866902271,0.9999687667035824,0.22430194181245583,0.31721761461394615,0.9995229549278926,16.196561303877967,41.944512477185945,0.9996691041759885,3.7273929501122884,894.9119999306276,12.650600000051782,1951.5185546875,GradientBoosting,4d
0.5486394999315962,0.35738111111102755,0.6079458883989276,0.9993044316657053,146.07857676767802,374.8794470708585,0.9997385671310406,0.0020554086802489773,0.004339317079638401,0.9997094424391614,0.1971237077350624,0.3529845257551687,0.9994093147067733,36.65878424880109,93.96117920052306,0.9995404389856701,5.660719039815142,147855.67599989008,163.1920700019691,8450.4365234375,RandomForest,4d
0.20861199987120926,0.7026919061127187,1.2113111372088503,0.9972386505398202,17996.491594209983,21181.26790455459,0.1653952846263662,0.007403754431085446,0.009602060088439557,0.9985772838929416,0.4064137431004259,0.7526103505593458,0.997314747079986,4499.402025903408,5295.810357025611,0.7896314915347785,0.987623368065519,469.0859996480867,88.89542000251822,76.646484375,SVR,4d
