method,10,25,50,100,200,500,1000
Линейная интерполяция,1.16322064808538e-07,5.816102964695984e-07,2.1325707399339686e-06,8.142537518409554e-06,3.1794587415596024e-05,0.00019580455656977456,0.0007792901316820884
Кубический сплайн,1.6238170981927508e-06,8.118368937803008e-06,2.976287610178136e-05,0.00011360581456491742,0.00044333699261322557,0.0027254345481483623,0.010816689488562025
PCHIP,9.375018272365173e-07,4.687164184418051e-06,1.7183876548333495e-05,6.559268234901365e-05,0.0002559795058157026,0.0015738247603331488,0.006247126174237798
Полином 15-й степени,0.03478480174822596,0.034784183077621336,0.03479885282297708,0.03488673419329,0.03521236526606276,0.03779016776121629,0.12056926260492712
Линейная регрессия,1.641607659828059,1.6416400572138108,1.6416975763408428,1.641829527145211,1.6421450837213747,1.6435168315898367,1.6470725473971972
Полиномиальная регрессия (5),0.597390293353017,0.5981389421588625,0.5993973526742618,0.601953184687193,0.6072520674224414,0.6241049324591027,0.6544115784815058
"MLP (50,25)",11.329801121444422,27.359804575623727,31.588275423246664,43.445323802826515,25.687740952931215,30.724343230790485,25.310093434459635
Случайный лес,0.002133867446057411,0.002320821740482182,0.005024952172922489,0.009911986125281064,0.02012012877583631,0.051985947731763,0.12626302114770788
Гауссовский процесс,,,4.274716892693908,4.276601400194717,4.280363394896828,4.291522982380765,4.30963479590576
PINN,2.265401984237013,2.30522598914817,2.6978933451457854,2.6989276360574035,2.7154150598563405,3.246831137443651,2.6339136764208124
