method,10,25,50,100,200,500,1000
Линейная интерполяция,5.687334829208587e-08,2.843665450138333e-07,1.0426747596007626e-06,3.981082527177175e-06,1.5544565875535224e-05,9.570533847862925e-05,0.00038055089792733633
Кубический сплайн,3.835972025517817e-11,4.6330660536359525e-10,3.3797915209647868e-09,2.576391031496524e-08,2.0095738756662885e-07,3.0878852140221085e-06,2.4580493818578184e-05
PCHIP,1.328864644212181e-08,6.656635800926038e-08,2.4464930746353776e-07,9.386255860312872e-07,3.700479568435798e-06,2.345751834205879e-05,9.800185072221981e-05
Полином 15-й степени,0.00025940178508087296,0.0002587984256259384,0.0002582095030792714,0.00025830840945469764,0.0002622794299167419,0.0003085709104794691,0.0018408713625666603
Линейная регрессия,0.049626571525160444,0.04964288347957367,0.04967025490411344,0.049725816157458226,0.04984026226215201,0.05020666193929667,0.05089181696475581
Полиномиальная регрессия (5),0.026459757827735075,0.026472113400059928,0.02649399714760148,0.02654310366264352,0.02665991171358566,0.02714823431483663,0.028318082914280618
"MLP (50,25)",1.4227776386522988,0.7542943856808829,16.412475007118324,0.2822666391552261,0.15210830239728518,0.2145416609044716,0.15872862319626496
Случайный лес,1.5140738583212442e-07,7.302213379143478e-07,2.9895523288694522e-06,1.142107023603486e-05,4.914400815391039e-05,0.00033904024623838995,0.001118386509339804
Гауссовский процесс,,,0.06144340610856061,0.061679184369447144,0.06214931925718335,0.06354838502619076,0.06584261096793143
PINN,0.002166272606700659,0.008880572393536568,0.009706546552479267,0.0074614956974983215,0.005626432131975889,0.004108030814677477,0.010036838240921497
