method,1d,2d,3d,4d
RBF-интерполяция,,3698066.261862892,75863.89317418681,1331463.442799457
MLP,0.7887484726433235,0.7850214008387248,1.2456035701593198,2.436841900232218
GPR,0.2898739794487803,2.105032074820523,1.7867101562011545,16.233715334353597
GradientBoosting,140.98801610489883,14.047822201840724,3.7813749303685285,3.7273929501122884
RandomForest,2.915511481168869,3.4084474916173697,1.6618232213977129,5.660719039815142
SVR,0.7886334667384851,0.7748045855373084,0.9588834752236438,0.987623368065519
LinearRegression,0.9536582196327427,1.0080682535973178,0.9970439218227164,1.015965321304666
PolynomialFeatures(5)+LR,0.989748965132207,,,
