method,10,25,50,100,200,500,1000
Линейная интерполяция,0.9999879827066385,0.9999856824780716,0.9999853071999942,0.9999837568622812,0.9999840008910309,0.9999902357003486,0.9999890797977489
Кубический сплайн,0.9999817654272277,0.9999800498728065,0.9999800214691628,0.9999782336455039,0.9999785874540039,0.9999829220958054,0.9999598336303246
PCHIP,0.9999863629251591,0.99998236979053,0.9999817391535939,0.9999802206903267,0.9999805331877507,0.9999831597146889,0.9999538917089515
Полином 15-й степени,0.9999104036403818,0.9999099136321198,0.9999100280650316,0.9999091387499688,0.9999075416764036,0.9999002731679423,0.9978983441006836
Линейная регрессия,0.8448935492330938,0.844893302219465,0.8448914310576245,0.8448854507904335,0.8448490410108942,0.8446450113845193,0.843859674019354
Полиномиальная регрессия (5),0.9711607509057907,0.9711594889285133,0.9711542797536764,0.9711344172953802,0.9710622704888452,0.9705719851872688,0.9690408715624274
"MLP (50,25)",0.9998212348371133,0.9984909924111955,0.9709085744311191,0.9073358137803632,0.9924697899885411,0.9896019877200709,0.9919581867605557
Градиентный бустинг,0.9999880571598588,0.9999820315874186,0.9999720560263233,0.9999414027513096,0.9998324168363858,0.9990959182353626,0.9964444873512992
Случайный лес,0.9999934781205339,0.9999920763773537,0.9999900290484521,0.9999795681401163,0.9999394592235785,0.9996674441970281,0.9979655669785911
SVR (RBF),0.9997406535127304,0.9997108861085492,0.9996422647726823,0.9996214546780804,0.9994672575516816,0.9993843103616316,0.9993458254561024
Гауссовский процесс,,,0.9999969363244139,0.9999943932994793,0.9999870701229354,0.9999755620926476,0.9998824630140754
PINN,-9.34662606541397,-9.281614371703228,-9.427479071896368,-9.444886667984257,-9.28465337677282,-9.235741871092708,-9.256338013421276
