method,10,25,50,100,200,500,1000
Линейная интерполяция,0.9999869369652907,0.999984655778841,0.9999857644728016,0.999986520226809,0.999987902506779,0.9999869273674726,0.9999936634708323
Кубический сплайн,0.9999803126474143,0.9999782696640573,0.99997985735409,0.9999812105264433,0.9999823707247721,0.999975729587095,0.9999626815456064
PCHIP,0.999985265246055,0.9999809717069097,0.9999819548799557,0.999983229083206,0.9999840779337863,0.9999795078994063,0.9999533169547357
Полином 15-й степени,0.9998987403163906,0.9998985381811505,0.999897609525095,0.999896974882556,0.9998958994356864,0.9998856735836873,0.9970709128037372
Линейная регрессия,0.8502741929569857,0.8502737997911217,0.8502716826420518,0.8502648757009724,0.8502305144735367,0.8500157398826672,0.8492308492405871
Полиномиальная регрессия (5),0.9752888305711029,0.9752873636424304,0.9752844604206246,0.9752636922136843,0.9751929863828726,0.9747272599813364,0.9734008033072152
"MLP (50,25)",0.999215706734755,0.9969415608430013,0.8416559284221656,0.7501122116344995,0.9700809125972644,0.9739781757026789,0.9707421261721548
Градиентный бустинг,0.999987791984542,0.999981681515393,0.9999743900766099,0.9999448465830315,0.9998389804926697,0.9991074773646297,0.9965286775557505
Случайный лес,0.999993105453615,0.9999928415976901,0.9999907784170546,0.9999814272164708,0.9999452993927137,0.9996785304089943,0.9981214595993124
SVR (RBF),0.9997349502479561,0.9996976300270592,0.9996475258451754,0.999567306795604,0.9994726607494006,0.9993142833751981,0.9994355101308051
Гауссовский процесс,,,0.9999968053945527,0.9999949127946065,0.9999912573255464,0.9999781783249596,0.9999072586167498
PINN,-78.39635225075739,-77.68863355314457,-77.83974195793031,-77.38759006796214,-78.74456638175694,-78.29207666412906,-77.78463450057959
