method,10,25,50,100,200,500,1000
Линейная интерполяция,29.600000008940697,33.57759997015819,33.58639997895807,32.57859998848289,22.908999992068857,33.26900000683963,32.317599980160594
Кубический сплайн,6.653200020082295,5.822400038596243,7.0303999818861485,6.973399955313653,4.8952000215649605,6.94440002553165,6.5125999972224236
PCHIP,5.396599997766316,7.149800017941743,7.112800027243793,7.020400022156537,4.797200032044202,6.97400001809001,6.865200004540384
Полином 15-й степени,29.296599968802184,41.44500003894791,43.0970000452362,43.89959998661652,28.00799999386072,41.670800012070686,42.62859997106716
Линейная регрессия,43.915399990510195,45.3426000312902,57.36660002730787,55.73820002609864,43.52980002295226,49.87420001998544,57.123799982946366
Полиномиальная регрессия (5),101.59040003782138,109.61260000476614,112.04560002079234,106.16279998794198,104.01139996247366,112.96739999670535,105.31439998885617
"MLP (50,25)",194.38559998525307,190.46279997564852,219.61599995847791,193.66920000175014,175.5107999779284,188.38639999739826,176.6104000271298
Градиентный бустинг,195.2824000036344,203.9935999782756,198.52420000825077,198.61780002247542,183.5603999788873,185.51720003597438,198.27900000382215
Случайный лес,27689.367999962997,28978.224999969825,28008.5134000401,28001.671399979386,27443.282200023532,28072.200199996587,28036.74360003788
SVR (RBF),239.94420003145933,224.57379999104887,166.3513999665156,144.73880000878125,137.68960000015795,125.13180001405999,127.47439998202024
Гауссовский процесс,,,138.37499998044223,109.6302000223659,97.55140001652762,91.47879999363795,87.18380000209436
PINN,115.74879998806864,114.5696000312455,116.32740002823994,116.82760005351156,106.74120002659038,115.20440003369004,113.09020000044256
