n_train,n_test,train_time_s,MAE_T,RMSE_T,R2_T,MaxErr_T,MAPE_T,MAE_P,RMSE_P,R2_P,MaxErr_P,MAPE_P,MAE_rho,RMSE_rho,R2_rho,MaxErr_rho,MAPE_rho,MAE_a,RMSE_a,R2_a,MaxErr_a,MAPE_a,MAE_avg,RMSE_avg,R2_avg,time_1point_us,model_size_kb,physics_hydro,physics_gas,physics_sound,physics_total,method,step,mode
2001,2000,52.04362089998904,71.70160148620604,75.44370329385683,-9.336767790622726,123.50666015624995,29.696102754955113,35110.39901906185,44327.546578190406,-1.6836312819449542,101063.45855140591,98.87029609139569,0.004809208552328451,0.005490380182338602,0.9997194031562261,0.013216443214368878,1.907625298326028,132.98378814428517,133.83160196577523,-78.17850577423046,165.45736903311445,43.07316602882361,8828.772304475224,11134.206843457554,-22.049796360910477,115.74879998806864,147.1806640625,1.0000000003184288,113.59189766365829,1.1646040081071982,115.75650167208391,PINN,10,interpolation
801,3200,0.0,1.4122036873231992e-15,6.3353960300556655e-15,1.0,2.842170943040401e-14,6.096172563624788e-16,0.034843167910431135,0.0399915417578126,0.9999999999978157,0.08642303728265688,0.00012197337869088764,3.5824892778443895e-07,3.823985534218528e-07,0.9999999999986389,6.774315738922176e-07,0.00010217127404075764,1.8383090762341681e-06,2.5471653864815712e-06,0.9999999999999714,4.977451567356184e-06,5.816102964695984e-07,0.008711341117109143,0.00999861783043971,0.9999999999991065,33.57759997015819,76.1025390625,0.0003396327555364524,2.843665450138333e-07,1.225725475420168e-08,0.0003399293793362204,Линейная интерполяция,25,interpolation
801,3200,0.0,3.518228203693852e-05,0.000557683936593303,0.9999999994351733,0.013790003700989928,1.623425211308206e-05,4.186083832280474e-06,6.62978501976785e-05,1.0,0.0016393715632148087,1.850246693298892e-08,5.9097459583937023e-08,9.367734757180666e-07,0.9999999999918314,2.3232802870920555e-05,1.624450293193645e-05,2.3958505680212737e-05,0.000379772801601038,0.9999999993624153,0.00939176285692156,8.118368937803008e-06,1.5846492252253916e-05,0.0002511728404669344,0.999999999697355,5.822400038596243,125.6044921875,4.056951158671094e-07,4.6330660536359525e-10,3.8937385171786026e-11,4.0619735985764476e-07,Кубический сплайн,25,interpolation
801,3200,0.0,2.0312500005630342e-05,0.000625149982004053,0.9999999992902466,0.023400000000009413,9.372796858090783e-06,1.246989359572126e-05,9.167500201372598e-05,1.0,0.0024143052578438073,4.792509444390716e-08,3.419664950011017e-08,7.467728236779755e-07,0.9999999999948089,2.1757569995450865e-05,9.401958532836173e-06,1.3832559165347646e-05,0.0004257159825146541,0.99999999919882,0.015934982397993736,4.687164184418051e-06,1.1662287354049841e-05,0.00028582193483902776,0.9999999996209689,7.149800017941743,125.6103515625,5.509308198884852e-07,6.656635800926038e-08,1.2228678598259484e-11,6.175094065763438e-07,PCHIP,25,interpolation
801,3200,0.0,0.15457638486880654,0.22195032159328634,0.9999105355389991,1.2344037879258565,0.06793263306954789,1.5632024090452763,1.9778868184170524,0.9999999946570804,5.713995419708226,0.007934753708878615,0.0002559726946674125,0.00037245793486726946,0.9999987086836901,0.0020455893912549317,0.09246143229518033,0.10528323853321839,0.15114740050904527,0.9998990069400897,0.8405821589164475,0.034784180571941756,0.45582950128549216,0.5878392496135629,0.9999520614549648,41.44500003894791,0.75390625,0.0004187316340872183,0.00025879842276351633,2.299372675461416e-05,0.0007005237836053488,Полином 15-й степени,25,interpolation
801,3200,0.0,7.9834770037248886,9.24157581880927,0.8448931227858569,17.65147409916213,3.4393219814581313,6931.416988782061,8092.493475512847,0.9105582114011076,21218.21900473324,39.26024960847943,0.06296084297394534,0.07326215269543876,0.9500382633737887,0.18238175446576177,23.812067642641836,5.014730973422272,5.819745859983932,0.85027366088158,11.259799359878002,1.6416400572138148,1736.1195394005454,2026.907014836084,0.8889408146105833,45.3426000312902,0.8740234375,0.5636004368967923,0.04964288347956925,0.0019331613718278737,0.6151764817481894,Линейная регрессия,25,interpolation
801,3200,0.0,3.1377513654327176,3.9850490600100046,0.9711592641258086,13.901460406698504,1.2931393826014712,5265.868146680046,6723.723319193596,0.9382559052900573,24572.450858314594,22.54115358032627,0.05361639594219977,0.06840261236882271,0.9564464508763181,0.2470567160734991,14.757732755914295,1.8687961879573731,2.36435968931772,0.9752874672102247,8.204483560520714,0.5981389421590171,1317.7320776573447,1682.5352826388232,0.9602872718756021,109.61260000476614,1.1240234375,0.7559803969129679,0.02647211340005796,0.0011294820318512688,0.7835819923448771,Полиномиальная регрессия (5),25,interpolation
801,3200,8.36082520004129,0.6701419320539753,0.9310754130384659,0.9984256230990174,3.4449152383729995,0.28175179643180387,4758.590091153459,5630.702056882288,0.9566987079917166,16005.698069520251,21.321162676228052,0.014673910692347405,0.019077792281709232,0.9966120701737214,0.07169357856262693,3.3287854604930023,0.7253483377882329,0.9195331739955606,0.996262123314177,3.1110036460223114,0.2361618152448686,1190.0000638334984,1408.142935815401,0.986999631144658,190.46279997564852,304.501953125,0.5770026167441965,0.11576002465876625,0.002279072731769784,0.6950417141347325,"MLP (50,25)",25,interpolation
801,3200,0.6645263000100385,0.033645074613960914,0.054669462867003416,0.9999945721403884,0.22451566458499883,0.013422741743119438,62.22939003630835,81.49467146241012,0.9999909294382118,278.45723213155725,0.24240330325032208,0.0007517396107281339,0.0009683077535062308,0.9999912721958294,0.003474512421725695,0.2049695813801925,0.02103560915990908,0.03401696612534234,0.9999948845797189,0.12213295151207149,0.006630320769710853,15.571205614923237,20.396081549788992,0.9999929145885371,203.9935999782756,1613.4033203125,1.407659271868246,0.0019523234053403515,0.00012145715745120493,1.4097330524310376,Градиентный бустинг,25,interpolation
801,3200,0.5478084999776911,0.011645156250127462,0.01934944957877845,0.9999993200511816,0.06825000000000614,0.004641196646642576,15.655865684107347,23.38178778767394,0.9999992533257256,117.98383763460151,0.04765668571079588,0.00018551659006039612,0.0002584203627874889,0.9999993783704685,0.0011599157272803584,0.04299098679473356,0.007362253566069192,0.01223413492563146,0.9999993383372316,0.04319019535881807,0.0023204917299819955,3.918764652628401,5.853407448135284,0.9999993225211519,28978.224999969825,21525.9892578125,0.5936756679518693,1.071415714903417e-05,5.098615319060486e-08,0.5936864330951716,Случайный лес,25,interpolation
801,3200,0.7159281000203919,0.18470131773907567,0.42991135462970276,0.9996643421381041,2.3945026889175267,0.08369991000055255,7134.937174875364,14288.005207680917,0.7211831866986946,53022.200720509405,18.958472693050332,0.006491500896961606,0.007215918511711103,0.9995153129516985,0.010607668804840487,2.333909574335421,0.12226412292679686,0.2835170917598053,0.9996446562701106,1.5944320790503639,0.04102652142591066,1783.8126579542318,3572.1814630114545,0.930001874514652,224.57379999104887,43.3115234375,0.6418577474198138,0.24671437758875506,5.376841885224053e-05,0.8886258934274212,SVR (RBF),25,interpolation
801,3200,39.1458474000101,71.97818000316617,75.70661260672189,-9.40894279753208,123.78325622558589,29.814227045951526,35110.959363453054,44327.984629090424,-1.6836861979005548,101064.02234840298,98.87345757866488,0.004173222836977466,0.00478536095274121,0.9997868390841314,0.01119024291987425,1.6478110659054197,132.9664352683474,133.81435676962425,-78.15814121241321,165.43995875479413,43.06751560360813,8828.97703798685,11134.37759595693,-22.06274584219043,114.5696000312455,147.1806640625,0.9999999995688019,113.72239678252726,1.160538102079843,115.8829348841759,PINN,25,interpolation
401,3600,0.0,4.705371894589108e-15,1.491951758985846e-14,1.0,5.684341886080802e-14,1.832802577304445e-15,0.12775824386008608,0.1509306664534177,0.9999999999688878,0.35974343746784143,0.000447236237394618,1.3135789671773378e-06,1.4431965663712863e-06,0.9999999999806122,2.8167058973571635e-06,0.0003746284372360882,6.740466068543406e-06,9.613173555965353e-06,0.9999999999995914,2.072695031074545e-05,2.1325707399339686e-06,0.03194157447628163,0.037735430705888744,0.9999999999872728,33.58639997895807,38.59375,0.0010779793535980408,1.0426747596007626e-06,4.4943267522334345e-08,0.0010790669716251638,Линейная интерполяция,50,interpolation
401,3600,0.0,0.0001290017007770356,0.001489248716811938,0.9999999959721448,0.027580007401951434,5.950770461987435e-05,3.0721812993053595e-05,0.00035407785089543376,0.9999999999999998,0.0065574153886700515,1.358415889558079e-07,2.1669107373300846e-07,2.501609186859732e-06,0.9999999999417472,4.6603703127756635e-05,5.958437465223424e-05,8.784785464390172e-05,0.001014151798653408,0.9999999954532983,0.018785559021125664,2.976287610178136e-05,6.194701487193098e-05,0.0007149949938869099,0.9999999978417975,7.0303999818861485,63.095703125,7.420135542159977e-07,3.3797915209647868e-09,2.8409409764459257e-10,7.456774398346071e-07,Кубический сплайн,50,interpolation
401,3600,0.0,7.447916667384252e-05,0.0016713291554427425,0.9999999949270176,0.047775000000001455,3.435682559548141e-05,9.214621997039609e-05,0.0004939080016317675,0.9999999999999997,0.009910603737807833,3.544339563450626e-07,1.2567408370082328e-07,1.99688806483823e-06,0.9999999999628819,4.450046133308572e-05,3.45720705470311e-05,5.071980219928681e-05,0.0011381454208667918,0.9999999942735426,0.03253392358629981,1.7183876548333495e-05,5.4367715731806555e-05,0.0008263448665015349,0.9999999972908604,7.112800027243793,63.1015625,1.7462151859794782e-06,2.4464930746353776e-07,8.730300498475144e-11,1.990951796448001e-06,PCHIP,50,interpolation
401,3600,0.0,0.15463075548257446,0.2220712598852126,0.99991043793729,1.235172549750331,0.06796703829170198,1.5645019800752085,1.979721717625212,0.9999999946471563,5.725331469144294,0.007929490990545759,0.0002560665755169363,0.0003726730235096485,0.9999987071906914,0.0020468535746751004,0.09238451998489922,0.10531900312016391,0.15122955365313065,0.9998988970404427,0.8411031277433949,0.03479885462714395,0.45617695131336594,0.5883488010467663,0.9999520092038952,43.0970000452362,0.75390625,0.0004080069943266835,0.0002582095061313135,2.2942115909137003e-05,0.0006891586163671339,Полином 15-й степени,50,interpolation
401,3600,0.0,7.983701308361042,9.241631200838777,0.8448911273894846,17.62546255164321,3.4396094438441556,6935.366116766214,8092.5833948933005,0.9105561195440333,21183.63133793522,39.262983510605096,0.06299904033235716,0.07326295626729247,0.950037123378627,0.18211522559326077,23.81057538312237,5.014781654441513,5.819779685579839,0.8502717955518774,11.242258870574915,1.641697576340848,1737.106899692337,2026.9295171839967,0.8889390414660056,57.36660002730787,0.8740234375,0.563449137985297,0.04967025490411004,0.0019349830793332968,0.6150543759687404,Линейная регрессия,50,interpolation
401,3600,0.0,3.1439436501011895,3.9854088585467733,0.9711540306363525,13.878078115065307,1.295828141954889,5272.778450463408,6724.092162319034,0.9382490589847854,24524.31707614966,22.53224699276765,0.05368332188248407,0.06840619030409262,0.9564418561006188,0.24657027742666204,14.75286258143425,1.8726247881925975,2.3645832111856637,0.975282773832812,8.19092463373471,0.5993973526744287,1319.462175555896,1682.6276401447678,0.9602819298886421,112.04560002079234,1.1240234375,0.755130597209252,0.026493997147599948,0.0011304078507394573,0.7827550022075914,Полиномиальная регрессия (5),50,interpolation
401,3600,3.632702300004894,3.173528521521849,4.050736407811415,0.9702006122581374,9.615658454546605,1.4014786942741406,5763.870499227069,7100.348126133485,0.9311449892678128,22664.067936182168,24.057003023410555,0.01850040829323304,0.023783126656669127,0.9947347808254422,0.08306183218860408,4.705414719571153,4.775177888489384,5.969302974305608,0.8424792494287185,15.677329481892627,1.5876406397358303,1442.9594265113433,1777.5979871605646,0.9346399079450277,219.61599995847791,278.07421875,0.6741987735404006,0.13845188810266582,0.017080886122330673,0.8297315477653971,"MLP (50,25)",50,interpolation
401,3600,0.46164960000896826,0.04987377708901335,0.0753865191956311,0.999989678881681,0.21224553751412145,0.019901247278009418,76.04303538257504,99.1038196902248,0.999986586038595,327.8384288385423,0.27094123564443834,0.0009126034004671999,0.0011480767269136753,0.9999877306831131,0.0035936706292700737,0.23647281450479468,0.0315645931654415,0.047803440942910336,0.9999898979655439,0.13636044342456444,0.009954156858164167,19.03134658905749,24.807039431772566,0.9999884733922333,198.52420000825077,1553.3564453125,1.6693449916085445,0.001260621243644212,4.52492022061228e-05,1.6706508620543947,Градиентный бустинг,50,interpolation
401,3600,0.4916443999391049,0.02515590277794778,0.04165254656580942,0.9999968491879951,0.16249999999979536,0.01005132346356719,33.47895577905962,49.532314866880604,0.999996649161356,257.29027798173774,0.1019892011094997,0.0003970638109316818,0.0005495303113821959,0.999997188993422,0.0025613051501283124,0.09188065901025258,0.015922538819394594,0.026397677120393127,0.9999969194947511,0.10777541168073412,0.005024952172889547,8.380107821116972,12.400228655219546,0.999996901709381,28008.5134000401,11101.4052734375,1.076952891510679,4.399648920861026e-06,1.2919886032920204e-07,1.0769574203584602,Случайный лес,50,interpolation
401,3600,0.19083779997890815,0.19708564489082422,0.4555039353173015,0.9996231889403362,2.491547215334805,0.08929694065265675,11512.131763588186,19997.55010157182,0.45382747105272025,64709.86061112143,33.14330742681547,0.0062174732741013,0.006950002551811656,0.9995503770353159,0.010190506529626497,2.217704429467136,0.12994375411084463,0.2999612564153353,0.9996022402297943,1.6574241267837238,0.04361927536338448,2878.1162526151156,4999.578129191526,0.8631508193145416,166.3513999665156,23.4052734375,0.794710567088135,0.4377983876122588,6.110325590169114e-05,1.2325700579562955,SVR (RBF),50,interpolation
401,3600,4.961088499985635,0.005164815492985879,0.023230024851218386,0.9999990199714601,0.29785906267264295,0.002360957964781153,1.4494655443694489,2.8132509736982136,0.9999999891908082,25.028956459616893,0.004760987008814652,7.138159597196788e-05,0.00018576692089231284,0.9999996787705736,0.0014573834126742624,0.01978699346428564,0.003303715671329886,0.015100349106446816,0.9999989919907816,0.19630086581105388,0.0011142476539847189,0.3645013642824341,0.7129417786441927,0.9999994199809059,138.37499998044223,5085.9169921875,0.0007088207495075455,0.00013755184072193662,1.9021398600639e-06,0.000848274730089546,Гауссовский процесс,50,interpolation
401,3600,36.15613119996851,72.34602472093368,76.05641484049389,-9.505363248057648,124.15103881835932,29.971332018585628,35110.58530965447,44327.67873564488,-1.683652285549159,101063.65410804654,98.87139315520757,0.0038582279676340155,0.004479578155739262,0.9998132103565246,0.010167784843397198,1.529139788247613,132.88387840619546,133.7323255927971,-78.06118547816745,165.35746974112226,43.04063180840947,8828.954767752391,11134.367988914082,-22.062596950354433,116.32740002823994,147.1806640625,1.0,113.13710157263763,1.1536675631461455,115.29076913578378,PINN,50,interpolation
201,3800,0.0,4.824211205950154e-15,1.4587317495482725e-14,1.0,5.684341886080802e-14,1.902564513874465e-15,0.4878036161377311,0.5876459503115322,0.999999999528362,1.4363326430611778,0.0017076371435562365,5.015476689852855e-06,5.619055998279719e-06,0.9999999997060957,1.1222538426114426e-05,0.0014304060918472813,2.5736316658971623e-05,3.742882785340309e-05,0.999999999993807,8.28147236688892e-05,8.142537518409554e-06,0.12195859198277119,0.1469222495488496,0.9999999998070661,32.57859998848289,19.83203125,0.0025526659429729753,3.981082527177175e-06,1.7160157006720373e-07,0.0025568186270702197,Линейная интерполяция,100,interpolation
201,3800,0.0,0.0004925519484097893,0.004100250159170554,0.9999999694676068,0.055160014803874446,0.00022707451268133655,0.00023496888772857154,0.0019495430742930745,0.9999999999999948,0.026228532638924662,1.039932208569382e-06,8.2737146870227e-07,6.887881265310693e-06,0.999999999558378,9.375973204356347e-05,0.00022769136381290135,0.0003354190882464835,0.002792197379466462,0.9999999655345874,0.037579251205670516,0.00011360581456491742,0.0002659418239633867,0.0022122196235488502,0.9999999836401418,6.973399955313653,31.837890625,2.2544996958175994e-06,2.576391031496524e-08,2.1663118360175105e-09,2.282429917968582e-06,Кубический сплайн,100,interpolation
201,3800,0.0,0.0002843750000084586,0.004601899870909816,0.9999999615395405,0.09611875000004488,0.00013110241537959587,0.0007151359504661358,0.002760761659179969,0.9999999999999896,0.040054380860965466,2.7539220623942568e-06,4.820973400781733e-07,5.5005097322659085e-06,0.999999999718366,8.98468282881093e-05,0.0001327851869362263,0.00019366082817845454,0.003133812922216199,0.9999999565852419,0.06545517149356783,6.559268234901365e-05,0.0002984134689982818,0.0026254937405095625,0.9999999794607846,7.020400022156537,31.84375,7.227130883161149e-06,9.386255860312872e-07,6.637277759007561e-10,8.166420196968337e-06,PCHIP,100,interpolation
201,3800,0.0,0.15500939836647382,0.22242640754337129,0.9999101510858199,1.2351111844618856,0.0681431064958429,1.5682226995893045,1.9850909891471766,0.9999999946180691,5.743527828290098,0.007931568834548116,0.0002566716014550931,0.0003733052771580899,0.9999987027980883,0.0020467105450982515,0.09253646973697766,0.10557701110609595,0.1514708055766256,0.9998985740410364,0.8410578683283916,0.034886733140057476,0.4572664451658323,0.5898403768860829,0.9999518556357535,43.89959998661652,0.75390625,0.00039230983224325036,0.0002583083478991975,2.294180589544753e-05,0.0006735599860378954,Полином 15-й степени,100,interpolation
201,3800,0.0,7.984253869299931,9.24187473865789,0.8448826795865322,17.573692533618953,3.440228806318539,6943.35451494532,8092.9705732964585,0.9105473523068235,21114.50736042249,39.26867040585663,0.06307643880937273,0.07326641428087048,0.9500323187931824,0.18158216462599674,23.807832740292177,5.0149351972213925,5.819929093034521,0.8502638580039515,11.207358503670775,1.6418295271452066,1739.1041951126629,2027.026410885608,0.8889315521726223,55.73820002609864,0.8740234375,0.5631467410798642,0.04972581615745903,0.0019386655877020275,0.6148112228250253,Линейная регрессия,100,interpolation
201,3800,0.0,3.156572021600071,3.9868714749947234,0.9711328034637478,13.830907865859274,1.3013219938108327,5287.090412162183,6725.612446199896,0.938220988739837,24427.764400794593,22.521729421057337,0.053820885477453034,0.06842094321937771,0.9564229892963649,0.24559501226557345,14.747290891380402,1.8803942429578289,2.365491872806069,0.9752637322703148,8.163548904517427,0.6019531846870986,1323.0452998280548,1683.008307622729,0.960260128442566,106.16279998794198,1.1240234375,0.7535031130193227,0.026543103662643903,0.001132461546273901,0.7811786782282405,Полиномиальная регрессия (5),100,interpolation
201,3800,2.265635599993402,5.637649673547153,7.138418010872457,0.9074568901702778,17.47284627391818,2.4861740029759565,6067.051003694044,8119.256844384154,0.9099653175138076,28472.418864497216,23.297926645465168,0.027918799411508655,0.0346283161317171,0.9888379986997826,0.1171592448530534,6.872191587031668,6.017496356070422,7.566610427515354,0.7468989182077168,16.48062058205062,1.9989438472626155,1519.6835171307682,2033.4991252846683,0.8882897811478963,193.66920000175014,282.3642578125,0.712442334564726,0.13127384723725644,0.015133957148257661,0.8588501389502402,"MLP (50,25)",100,interpolation
201,3800,0.36964179994538426,0.09408490702708427,0.143127157289861,0.9999627964631373,0.32618399291473565,0.037528872209712016,126.40768815984379,171.6833549953772,0.9999597437181285,596.5706466963311,0.38667212070417195,0.0014977294339283812,0.0019050767030591065,0.9999662165301165,0.005835450589352309,0.34733823249966883,0.05950715696992298,0.09060185076458178,0.9999637118029765,0.2210795489525026,0.01876350199763889,31.64069448831868,42.97974727003367,0.9999631171285897,198.61780002247542,1626.208984375,1.8417747003697256,0.00024324273471120384,9.263083260144477e-07,1.8420188694127628,Градиентный бустинг,100,interpolation
201,3800,0.4618513999739662,0.04961039473690843,0.0810988541518064,0.9999880554560109,0.3249999999997044,0.019825602145059622,66.25088850031995,96.37980891838146,0.9999873132787119,594.1984990623023,0.2040141338288185,0.0007873292564036274,0.0010706136133842741,0.9999893304809259,0.005831699234544407,0.18426218271778366,0.031405605643669954,0.05141939158519467,0.9999883118676831,0.2064560980086867,0.009911986125281085,16.58317295748923,24.12834944443296,0.999988252770833,28001.671399979386,5697.8876953125,1.3515728839023247,1.1421070236011908e-05,4.890907111188683e-07,1.3515847940632717,Случайный лес,100,interpolation
201,3800,0.04713850002735853,0.23251558098732042,0.49082953350208164,0.9995624763724104,2.6064184655743645,0.10347856850698126,16681.989177383955,23940.310958527578,0.21722517204381941,69784.26340893359,63.312321401140395,0.0061885998153515575,0.00692906482207523,0.999553081255678,0.010324554409923636,2.2261719957067303,0.14097953706325236,0.3214024095085352,0.9995433436418519,1.7392341130048976,0.047258579361617564,4170.592215275456,5985.282529883852,0.8039710183284399,144.73880000878125,13.6845703125,0.8952477537925964,0.6302292189626333,0.00013431980499480596,1.5256112925602243,SVR (RBF),100,interpolation
201,3800,1.062769699987257,0.007181406425800247,0.029350860182885727,0.9999984354775291,0.3472002565200967,0.003278641105778304,2.049688045680144,3.808742243141871,0.999999980187447,31.70674533476995,0.006813566027184917,9.892214612740035e-05,0.0002359613660036701,0.9999994817239684,0.00170591193833447,0.02757207493806939,0.004590901123952404,0.019050894247284997,0.9999983955655268,0.2284697596222145,0.001547414326124677,0.5153898188440059,0.9643449897345114,0.9999990732386177,109.6302000223659,1304.6474609375,0.0008859561125587343,0.00018862533159420104,2.7217021799846378e-06,0.00107730314633292,Гауссовский процесс,100,interpolation
201,3800,34.09659000003012,72.02342679073935,75.74962219715466,-9.420800466205394,123.8284985351562,29.833553184925066,35110.52608787618,44327.61258743634,-1.6836505282192782,101063.60650062466,98.87112681221393,0.002138394814666503,0.0026309162734426614,0.9999355692219228,0.007180707200435454,0.8411581316182644,132.7910950506694,133.6401261033145,-77.95233992347951,165.26458949209882,43.01041888030307,8828.835687028099,11134.25124166327,-22.014213837170566,116.82760005351156,147.1806640625,1.0,113.47184396031929,1.1556173479717304,115.62746130829102,PINN,100,interpolation
